Event #	Event Year	Event Day	Loss
410010029	1926	4	402031.465
410010030	1926	24	364595.419
410010031	1926	25	938285.9806
410010032	1926	28	1430714.435
410010033	1926	31	1491710.175
410010034	1926	36	2558687.47
920010432	1926	39	1421753.901
920010433	1926	50	45685.57368
410010035	1926	53	30183.06537
920010434	1926	158	88174.01875
920010435	1926	271	2723483.962
920010436	1926	290	1891934.267
920010437	1926	303	764674.0385
410010036	1926	336	26509.43486
920010438	1926	339	673482.556
920010439	1926	348	603403.7618
920010440	1927	9	632434.8925
920010441	1927	72	672.0928245
920010442	1927	94	18657.01179
920010443	1927	172	4462.985791
920010444	1927	200	7839.387423
920010446	1927	289	40.10249203
410010037	1928	56	2500842.146
410010038	1928	63	466070.1757
410010039	1928	63	2099893.161
410010040	1928	76	13252.27613
410010041	1928	87	762037.2098
410010042	1928	90	699503.1606
920010448	1928	260	8517.285554
410010043	1928	276	227162.9119
410010044	1928	278	275043.895
920010449	1928	286	9780.122403
410010045	1928	287	2635919.532
410010046	1928	288	6104469.08
410010047	1928	293	42149.23153
410010048	1928	299	17442.42963
410010049	1928	302	41532.91182
410010050	1928	310	111639.7658
410010051	1928	317	14339.59432
410010052	1928	322	14832.34401
410010053	1928	323	191727.5655
410010054	1928	355	117725.3354
920010451	1929	237	124611.042
920010452	1929	261	5346.084901
920010453	1929	268	19954.08329
920010454	1929	325	709.9424099
410010055	1929	333	37272.17736
410010056	1929	356	25578.24842
920010455	1930	54	727411.7647
920010456	1930	166	615.8755796
920010458	1930	260	10422.17404
410010057	1931	37	21782.79001
920010459	1931	52	257448.1251
920010460	1931	88	1634.214489
920010461	1931	193	7816.435173
920010462	1931	228	33068.48538
920010463	1931	235	50330.27414
920010464	1931	303	92571.08513
920010465	1931	319	99311.42038
920010466	1931	341	69956.85618
410010058	1931	362	17466.81737
920010467	1932	68	2070773.535
920010468	1932	72	12753293.56
410010059	1932	89	21469.42256
920010469	1932	267	2666.293952
920010470	1932	289	325875.345
920010471	1932	298	176112.4101
920010472	1932	342	44201.83726
410010060	1932	347	52596.73489
920010474	1933	12	1244358.791
410010061	1933	15	22700.02093
920010475	1933	133	29148.48464
920010476	1933	250	1142645.467
920010477	1933	306	296320.5294
920010478	1933	314	582431.5085
920010479	1933	326	4599.68208
410010062	1934	34	766885.2456
920010481	1934	191	35639.21878
920010482	1934	253	16058.1216
410010063	1934	278	18981.82111
920010483	1934	296	4633.401018
410010064	1934	300	78174.86399
410010065	1934	339	888468.4868
410010066	1934	344	14246.64186
410010067	1934	360	20009083.54
410010068	1934	363	2867928.778
410010069	1935	3	10208209.38
920010484	1935	8	16677.09203
410010070	1935	15	278396.5494
410010071	1935	17	2258318.641
410010072	1935	26	38714.64334
920010486	1935	28	75168.3593
410010073	1935	29	16884.15178
410010074	1935	33	33367.1847
410010075	1935	37	41694004.28
410010076	1935	44	50945.15674
410010077	1935	46	1708342.322
410010078	1935	72	119166.5871
410010079	1935	80	1349371.881
410010080	1935	84	12628.95729
920010488	1935	233	30165.75319
920010489	1935	259	1691501.404
410010081	1935	276	83084.06243
410010082	1935	282	42961.13859
920010490	1935	301	1881144.535
920010491	1935	303	6900975.955
920010492	1935	305	371505.0013
920010493	1935	322	59738.66779
920010494	1935	351	20933.84768
920010495	1936	30	21645.72038
410010083	1936	51	20680.42088
920010496	1936	122	436196.5887
920010497	1936	214	15043.83198
920010498	1936	256	26590.48838
920010499	1936	264	11553.60085
920010500	1936	287	6315.263059
920010501	1936	316	7779.663582
920010502	1936	319	2344.000537
920010503	1936	323	267.5557554
410010084	1936	356	16781.9573
410010085	1936	357	15917.46433
920010504	1937	4	9113.206443
410010086	1937	7	13561.21574
920010505	1937	11	644560.258
920010506	1937	13	5522.334924
410010087	1937	16	75918.42428
410010088	1937	16	226793.884
410010089	1937	17	15442.49182
410010090	1937	19	30888.79369
920010507	1937	67	182961.9719
920010508	1937	285	12265.44964
410010091	1937	306	18293.90216
410010092	1937	314	40753.35221
920010509	1937	318	571515.5697
920010510	1937	325	27083.11515
920010511	1937	339	15321.6791
410010093	1938	15	1209909.237
920010512	1938	36	14812467.33
920010513	1938	51	38687.83151
410010094	1938	53	1504756.589
920010514	1938	107	1132420.219
920010515	1938	141	2191.617178
920010516	1938	145	1943666.709
920010517	1938	310	667.9731459
920010518	1938	326	1057385.845
920010519	1938	360	143012.9348
410010095	1938	364	804397.4595
410010096	1939	9	13662.98784
410010097	1939	27	13484.78362
410010098	1939	33	49841.88308
410010099	1939	323	21864.8349
410010100	1939	323	20882.56601
920010521	1939	336	18544.4861
920010522	1939	347	13592.51246
920010523	1939	353	41717.713
920010524	1940	10	168145.7325
920010525	1940	12	1243385.019
410010101	1940	54	128770.0375
920010526	1940	196	667.3574222
920010527	1940	332	794469.5346
920010528	1940	349	31665.10615
410010102	1940	350	17815.82189
920010529	1941	220	1038.815823
410010103	1942	28	141297.1599
920010530	1942	78	40146.44755
920010531	1942	180	45562.52257
920010532	1942	189	8570.849143
410010104	1942	300	15040031.09
920010533	1942	311	5968.289014
410010105	1942	351	95173.60479
410010106	1943	36	26914.84703
410010107	1943	37	793935.852
410010108	1943	37	15223.5286
410010109	1943	58	119303.5746
410010110	1943	281	325884.2434
410010111	1943	287	52368.4166
410010112	1943	295	305675.0687
410010113	1943	353	40033.28402
920010535	1944	42	4414.638718
410010114	1944	78	17995.337
920010536	1944	208	616296.0068
920010537	1944	212	10765.43819
920010538	1944	260	238574.788
920010539	1944	301	82338.20266
920010540	1944	330	59184.57047
920010541	1944	334	3077.737935
410010115	1944	341	20831040.53
920010542	1944	344	1942240.313
410010116	1944	358	50607.55491
410010117	1944	359	12574.22449
410010118	1945	2	13212.93015
410010119	1945	6	1849631.069
920010543	1945	17	28041.64928
410010120	1945	25	365150.0697
410010121	1945	28	37102.22694
410010122	1945	31	28598.82827
920010545	1945	144	51623.37823
920010546	1945	217	1928.624999
920010547	1945	315	1363.384004
920010548	1945	326	71465.35661
920010549	1945	332	42968.01871
920010551	1946	258	2474939.951
920010552	1946	333	1525005.064
410010123	1947	6	92965.55074
920010553	1947	40	95720.18165
920010555	1947	268	400598.1375
920010556	1947	274	1180705.368
920010557	1947	291	641433.4029
920010558	1947	303	36171.2764
410010124	1947	326	23907.42659
920010559	1947	336	641704.8666
920010560	1947	359	24588.02431
410010125	1948	2	37605.91619
920010561	1948	27	601.5994974
410010126	1948	73	215001.0523
920010562	1948	204	6658.855388
410010127	1948	276	16423.92495
410010128	1948	276	37811.53467
410010129	1948	288	19441.95015
410010130	1948	300	15105.18191
410010131	1948	320	16421.2477
410010132	1948	329	183373.5455
410010133	1948	333	369586.8042
920010563	1948	349	144325.1215
410010134	1948	358	23463.39376
410010135	1949	16	1323040.465
920010564	1949	81	17709.01026
920010565	1949	235	195.1095474
410010136	1949	298	12313.17716
920010566	1949	315	37333.51496
410010137	1949	324	33852.91816
920010567	1949	345	60053.58464
920010568	1950	208	15139.64828
920010569	1950	218	577.436818
920010570	1950	277	4936.651368
920010571	1950	295	356.4536178
410010138	1950	349	26418.67239
920010572	1951	26	4483.919105
920010573	1951	29	57088.1794
920010574	1951	284	22629.49597
920010575	1951	290	2616.820169
920010576	1951	314	236670.928
410010139	1951	328	16802.42687
920010577	1952	8	220380.1375
410010140	1952	10	759941.2154
410010141	1952	35	26888.26357
410010142	1952	58	22866.05911
920010578	1952	148	3887.776976
920010579	1952	206	240629.4477
920010580	1952	265	624.3807067
410010143	1952	304	11801861.32
410010144	1952	323	216817.6331
410010145	1952	326	3339727.663
410010146	1952	331	355047.0812
410010147	1952	332	29726.28028
410010148	1952	336	2086511.142
410010149	1952	340	2968610.784
410010150	1952	347	5955593.39
410010151	1952	362	17019.88175
410010152	1952	364	18829.93183
410010153	1953	5	7542439.192
410010154	1953	14	14253863.21
410010155	1953	15	674398.2281
410010156	1953	18	209005.5871
410010157	1953	18	107102.7302
410010158	1953	25	70175.05989
410010159	1953	33	14063.9788
410010160	1953	34	17444.72743
410010161	1953	41	862078.4872
410010162	1953	43	1162499.704
910010162	1953	43	14048.71707
410010163	1953	46	2929704.078
410010164	1953	51	14516.97167
410010165	1953	62	128251.7387
410010166	1953	69	2032365.556
410010167	1953	89	1255596.162
920010581	1953	134	470672.3492
920010582	1953	234	142633.03
920010583	1953	339	6474.952843
920010584	1954	70	26094.71332
920010586	1954	187	74159.89469
920010587	1954	221	2445193.769
920010589	1955	11	6879.852517
920010590	1955	29	58656.5715
920010591	1955	60	1970425.882
410010168	1955	61	24736.09253
410010169	1955	65	99647.26468
410010170	1955	65	540617.6726
410010171	1955	69	302641.8459
410010172	1955	77	103626.4431
410010173	1955	79	5947264.352
410010174	1955	90	79562.62449
920010592	1955	129	33036.76761
920010593	1955	225	153.9954337
920010594	1955	311	188805.3284
920010595	1955	318	295219.3205
410010175	1955	348	24154.06281
410010176	1956	41	25259.20838
920010596	1956	55	11602253.89
920010597	1956	95	16687.63587
920010598	1956	254	2400.575786
410010177	1956	286	21080.81686
920010599	1956	309	110.3120531
410010178	1956	314	12690.36463
920010600	1956	314	95036.60121
920010601	1957	8	1179.8487
920010602	1957	93	246025.8374
920010603	1957	121	970629.9455
920010604	1957	185	297750.0615
920010605	1957	210	151053.8034
920010606	1957	229	19278.01163
920010607	1957	247	340832.145
920010608	1957	264	121140.6682
920010609	1957	278	12248.34279
920010610	1957	302	7026.233827
410010179	1957	328	17672.66067
410010180	1957	358	27609.26782
410010181	1958	5	460118.9026
410010182	1958	20	7446508.025
410010183	1958	24	101110.1543
920010611	1958	34	28633.23278
920010612	1958	42	89217.34348
920010614	1958	236	15713.79315
920010615	1958	268	6094323.509
410010184	1958	276	217332.3155
410010185	1958	293	5307306.749
920010616	1958	293	330.9875318
410010186	1958	346	61470.15624
410010187	1959	7	3296326.46
410010188	1959	11	396611.8107
410010189	1959	11	5108583.676
410010190	1959	12	6607665.532
410010191	1959	28	16604.4666
410010192	1959	29	30058.55045
410010193	1959	40	213817.0478
920010617	1959	158	41383.75178
920010618	1959	215	172276.19
920010619	1959	245	32957.14872
920010620	1959	251	909.158825
920010621	1959	300	461764.8175
920010622	1959	335	852285.8488
410010194	1960	3	315792.3836
410010195	1960	35	15481.04424
410010196	1960	39	48202145.07
410010197	1960	40	58751.89844
410010198	1960	40	659243.2237
410010199	1960	55	70996.58105
410010200	1960	61	14496.87764
920010623	1960	283	68049.66391
410010201	1960	310	24347.09376
920010624	1960	316	21582.03084
920010625	1961	41	42528.45146
920010626	1961	71	2998.047948
920010627	1961	104	279062.8161
920010628	1961	107	482832.0344
920010629	1961	264	10572.00589
920010630	1961	338	1592853.974
920010631	1961	348	475249.4868
410010202	1962	5	74526.47698
920010632	1962	41	1283657.33
410010203	1962	43	117229.934
920010633	1962	44	11413413.7
410010204	1962	72	16263.22973
410010205	1962	87	143409.6889
920010634	1962	92	3115.167697
920010635	1962	261	385.8166959
920010636	1962	266	6007.959428
920010637	1962	288	224837.1623
920010638	1962	298	78763.17363
920010639	1962	321	1049685.95
410010206	1962	327	24070.39331
410010207	1962	336	643275.642
410010208	1962	356	172434.7707
920010640	1963	8	1467314.951
410010209	1963	13	3536982.458
410010210	1963	14	641698.7654
410010211	1963	17	12722.16483
920010641	1963	19	269538.8817
410010212	1963	34	19881678.48
410010213	1963	35	1938435.278
410010214	1963	40	38239.51392
410010215	1963	45	432710.1904
410010216	1963	46	61482.89067
410010217	1963	50	116053.6166
920010642	1963	60	163748.5859
920010643	1963	301	52579356.12
920010644	1963	311	37471.26605
920010645	1963	317	12715866.95
410010218	1963	342	17676.34839
410010219	1963	344	24742.03554
410010220	1963	353	19380.28839
410010221	1963	365	262008.6466
410010222	1964	15	499690.0996
920010646	1964	34	1645.863347
920010647	1964	37	1796.179672
410010223	1964	89	12551.30644
920010648	1964	92	16169.67868
920010649	1964	270	74091.27119
920010650	1964	276	26347.59157
920010651	1964	317	96334.78448
920010652	1964	330	825875.9051
920010653	1964	339	209968.8179
920010654	1964	346	546431.2324
410010224	1964	350	13534.84442
920010655	1964	351	11781.70812
920010656	1964	358	49189.02815
410010225	1965	4	61543.74663
410010226	1965	17	96320.44496
410010227	1965	19	43454041.36
410010228	1965	33	22356.89008
920010657	1965	234	26.31172147
920010658	1965	280	1033.69471
920010659	1965	316	687016.207
920010660	1965	324	299427.5447
920010661	1965	329	116547.8657
920010662	1965	345	65238.987
410010229	1965	348	19083.68209
410010230	1966	7	13127.16002
920010664	1966	16	5780.803566
410010231	1966	22	218184.5918
410010232	1966	40	13951.12776
410010233	1966	51	3045506.369
920010665	1966	64	806907.8251
410010234	1966	69	1514340.532
920010666	1966	231	155769.6774
920010667	1966	289	31.61944264
410010235	1966	338	367582.7402
910010235	1966	338	13975.74138
920010669	1967	207	1135.680132
920010670	1967	281	1159.576955
410010236	1967	316	13357.67014
410010237	1967	337	6896918.057
410010238	1967	339	20736.99258
410010239	1967	341	390372.4263
410010240	1967	342	22437946.42
920010671	1967	345	815869.424
410010241	1967	352	41587.19999
410010242	1967	352	15935.69825
410010243	1967	354	976071.5175
410010244	1967	355	1323378.853
410010245	1967	363	712191.2152
410010246	1968	6	631528.1497
910010246	1968	6	13303.44125
920010672	1968	242	36781.71619
410010247	1968	304	25361.83349
920010674	1968	328	78175.56314
920010675	1968	343	601604.7143
410010248	1969	3	323270.5037
410010249	1969	4	53791.80905
410010250	1969	7	179562931.4
910010250	1969	7	16630.39588
410010251	1969	17	15438.63368
410010252	1969	25	12847.8207
410010253	1969	29	14864.98685
410010254	1969	39	3100833.042
410010255	1969	39	960072.1483
410010256	1969	40	241141.6434
410010257	1969	60	333391.2523
920010676	1969	220	64007.22016
920010677	1969	306	183707.9911
410010258	1969	323	206927.7591
410010259	1969	329	15992.54572
410010260	1969	344	3017456.734
410010261	1969	361	66536.79291
410010262	1970	3	4768833.26
410010263	1970	3	7858303.272
410010264	1970	5	14751.13863
410010265	1970	307	16312.90861
410010266	1970	321	14929.08108
410010267	1970	322	217917.9034
410010268	1970	353	4251529.141
410010269	1970	360	10409423.6
410010270	1970	362	177804.1136
410010271	1970	363	33966.78084
920010678	1971	8	450243.6307
410010272	1971	27	19212.48713
920010679	1971	51	26142.17831
920010680	1971	275	2606.130145
410010273	1971	313	14839.86426
920010681	1971	338	138189.5205
410010274	1971	351	7150148.608
920010682	1971	354	198902.2099
410010275	1972	13	68813.67581
920010683	1972	88	939082.3533
920010684	1972	150	29378.55375
920010685	1972	240	1119109.55
920010686	1972	254	71.19412557
920010687	1972	262	6371.411299
920010688	1972	305	720037.4097
410010276	1972	307	13822.90841
410010277	1972	307	479776.8199
410010278	1972	336	17675.67877
410010279	1972	345	25343.6943
920010689	1972	351	1399049.622
410010280	1972	359	42031.04603
410010281	1972	362	13811.54314
410010282	1972	363	2698655.512
410010283	1973	7	179461.4316
410010284	1973	22	62005.33615
410010285	1973	22	781820.8633
410010286	1973	41	428114.3331
410010287	1973	42	2019387.156
410010288	1973	45	1632840.943
410010289	1973	59	45541.42271
920010690	1973	95	7222.081997
920010691	1973	223	10109.52308
920010692	1973	255	147.8918326
920010693	1973	259	136939.9926
410010290	1973	286	1160037.785
410010291	1973	312	15817.05315
920010694	1973	322	319376.5743
920010695	1973	356	10120.11986
920010696	1974	13	53943.24383
920010697	1974	55	15972.76757
920010698	1974	57	772940.5479
920010699	1974	280	53420.29941
920010700	1974	291	42162.3776
920010701	1974	295	7539.944781
920010702	1974	302	52774.09171
410010292	1974	318	126159.6956
920010703	1974	327	78824.96621
920010704	1974	354	1252.749063
410010293	1975	12	43588.17227
410010294	1975	18	41461.86014
410010295	1975	297	119664.3049
410010296	1975	302	22263.48572
410010297	1975	321	21615.24645
410010298	1975	323	87306.12792
410010299	1975	344	17691.87209
920010705	1976	16	13441.76909
920010706	1976	55	5974.40112
410010300	1976	66	18013.80945
410010301	1976	90	21575.001
920010707	1976	214	121192.1656
920010708	1976	265	403.3825049
920010709	1976	269	13429.16734
920010710	1976	305	547491.651
920010711	1976	316	1268365.908
410010302	1977	2	33706.67412
410010303	1977	16	16087.42002
410010304	1977	32	46485.1371
920010712	1977	40	228834.0692
920010713	1977	66	425695.7803
920010714	1977	135	3498.93905
920010715	1977	219	4900.597049
920010716	1977	254	10033.23543
410010305	1977	276	836397.2835
